1.23267	0.399644	0.721273
1.24225	0.400826	0.725845
1.25283	0.401119	0.731033
1.26447	0.400323	0.736864
1.27727	0.398211	0.74336
1.29129	0.394519	0.75053
1.30662	0.388947	0.758376
1.32335	0.381143	0.766888
1.34161	0.370678	0.776051
1.36157	0.35699	0.785851
1.38358	0.339234	0.796305
1.40362	0.320639	0.805421
1.41967	0.304049	0.81239
1.43378	0.288191	0.818225
1.44625	0.273132	0.82313
1.45733	0.258889	0.827263
1.46721	0.245484	0.830742
1.47602	0.232945	0.833662
1.48384	0.221314	0.836097
1.49073	0.210652	0.838105
1.49672	0.20107	0.839734
1.50173	0.192806	0.841007
1.50685	0.184113	0.842216
1.51178	0.175506	0.843283
1.51694	0.166216	0.844289
1.52218	0.156496	0.845181
1.52737	0.146535	0.845922
1.53245	0.136478	0.84649
1.53734	0.126439	0.846873
1.54202	0.116513	0.847066
1.54645	0.106773	0.847068
1.55062	0.0972832	0.846883
1.55453	0.0880919	0.846518
1.55816	0.0792386	0.845984
1.56153	0.0707529	0.845292
1.56464	0.0626561	0.844453
1.56749	0.0549619	0.843481
1.5701	0.0476777	0.842388
1.57249	0.0408051	0.841188
1.57467	0.0343411	0.839891
1.57664	0.0282783	0.83851
1.57843	0.0226064	0.837054
1.58006	0.0173121	0.835534
1.58153	0.0123801	0.833957
1.58286	0.00779353	0.832329
1.58407	0.00353432	0.830656
1.58516	-0.000416405	0.82894
1.58615	-0.00407813	0.827181
1.58705	-0.00747076	0.825379
1.58788	-0.0106146	0.823528
1.58864	-0.0135306	0.821617
1.58915	-0.015532	0.820172
1.58961	-0.0172656	0.818812
1.59007	-0.0190261	0.817305
1.59053	-0.0207793	0.815647
1.591	-0.0224963	0.813823
1.59148	-0.024147	0.811814
1.59195	-0.0256746	0.809622
1.59242	-0.027025	0.807247
1.59277	-0.0278903	0.805341
1.59306	-0.028481	0.803711
1.59332	-0.0288988	0.802243
1.59355	-0.029187	0.800906
1.59375	-0.0293737	0.799693
1.59393	-0.0294794	0.798634
1.59412	-0.0295322	0.797575
1.59431	-0.0295309	0.796454
1.59453	-0.0294603	0.795199
1.59478	-0.0292964	0.793801
1.59508	-0.0290031	0.79222
1.59544	-0.0285283	0.790412
1.59582	-0.0278959	0.788582
1.59625	-0.027082	0.786693
1.59673	-0.0260784	0.78476
1.59724	-0.0249489	0.782903
1.59774	-0.0238031	0.781248
1.59825	-0.022632	0.779728
1.59876	-0.0214403	0.778316
1.59927	-0.0202578	0.777022
1.59978	-0.0190761	0.775818
1.60041	-0.0176404	0.774453
1.60117	-0.0159484	0.772962
1.60199	-0.0141756	0.771513
1.60288	-0.0123166	0.770101
1.60384	-0.01037	0.768723
1.60488	-0.00833484	0.767378
1.60602	-0.00621098	0.766067
1.60726	-0.00399919	0.764792
1.60861	-0.00170123	0.763555
1.61007	0.000680056	0.762359
1.61167	0.00314057	0.761209
1.61342	0.00567484	0.760109
1.61531	0.00827587	0.759063
1.61738	0.010935	0.758078
1.61962	0.0136416	0.75716
1.62206	0.0163834	0.756314
1.6247	0.0191458	0.755547
